expName	date	vpNum	gender	age	handedness	mapping	block	trial	trialCount	practice	stimComb	language	word	colour	compCode	compLabel	corrKeyLabel	corrKeyNum	fixOn_VBLTimestamp	fixOn_StimulusOnsetTime	fixOn_FlipTimestamp	fixOn_Missed	fixOn_Beampos	stroopOn_VBLTimestamp	stroopOn_StimulusOnsetTime	stroopOn_FlipTimestamp	stroopOn_Missed	stroopOn_Beampos	fbOn_VBLTimestamp	fbOn_StimulusOnsetTime	fbOn_FlipTimestamp	fbOn_Missed	fbOn_Beampos	fbOff_VBLTimestamp	fbOff_StimulusOnsetTime	fbOff_FlipTimestamp	fbOff_Missed	fbOff_Beampos	respKey	respKeyTimestamp	corr	rt
stroopControlBeh	20170126T120258	1	m	19	r	1	3	60	188	0	9	L2	rot	red	1	comp	left	127	1485428577.243747	1485428577.243747	1485428577.244054	-0.000836	5	1485428577.994644	1485428577.994644	1485428577.995187	-0.000833	10	1485428578.662111	1485428578.662111	1485428578.662368	-0.000831	5	1485428578.662111	1485428578.662111	1485428578.662368	-0.000831	5	127	1485428578.650236	1	653.605938
stroopControlBeh	20170126T120300	1	m	19	r	1	3	61	189	0	13	L2	grün	red	2	incomp	left	127	1485428579.413004	1485428579.413004	1485428579.413551	-0.000836	12	1485428580.163900	1485428580.163900	1485428580.164461	-0.000835	12	1485428580.564382	1485428580.564382	1485428580.564610	-0.000830	3	1485428580.564382	1485428580.564382	1485428580.564610	-0.000830	3	127	1485428580.558228	1	392.343044
stroopControlBeh	20170126T120302	1	m	19	r	1	3	62	190	0	9	L2	rot	red	1	comp	left	127	1485428581.315275	1485428581.315275	1485428581.315704	-0.000837	7	1485428582.066174	1485428582.066174	1485428582.066605	-0.000831	8	1485428582.416593	1485428582.416593	1485428582.416912	0.015853	7	1485428582.416593	1485428582.416593	1485428582.416912	0.015853	7	127	1485428582.398225	1	330.067635
stroopControlBeh	20170126T120304	1	m	19	r	1	3	63	191	0	4	L1	blue	brown	2	incomp	right	191	1485428583.167487	1485428583.167487	1485428583.168067	-0.000836	13	1485428583.918384	1485428583.918384	1485428583.918919	-0.000834	11	1485428584.352235	1485428584.352235	1485428584.352626	-0.000834	9	1485428584.352235	1485428584.352235	1485428584.352626	-0.000834	9	191	1485428584.336218	1	415.848494
stroopControlBeh	20170126T120306	1	m	19	r	1	3	64	192	0	8	L1	brown	brown	1	comp	right	191	1485428585.103131	1485428585.103131	1485428585.103635	-0.000834	11	1485428585.854028	1485428585.854028	1485428585.854579	-0.000833	12	1485428586.187762	1485428586.187762	1485428586.187988	-0.000832	4	1485428586.187762	1485428586.187762	1485428586.187988	-0.000832	4	191	1485428586.182215	1	326.203823
stroopControlBeh	20170126T120308	1	m	19	r	1	3	65	193	0	1	L1	red	red	1	comp	left	127	1485428586.938657	1485428586.938657	1485428586.939229	-0.000836	11	1485428587.689553	1485428587.689553	1485428587.690133	-0.000834	12	1485428588.073344	1485428588.073344	1485428588.073701	-0.000834	7	1485428588.073344	1485428588.073344	1485428588.073701	-0.000834	7	127	1485428588.058213	1	366.674900
stroopControlBeh	20170126T120309	1	m	19	r	1	3	66	194	0	5	L1	green	red	2	incomp	left	127	1485428588.824241	1485428588.824241	1485428588.824700	-0.000833	8	1485428589.575139	1485428589.575139	1485428589.575745	-0.000833	13	1485428589.925559	1485428589.925559	1485428589.925826	-0.000832	5	1485428589.925559	1485428589.925559	1485428589.925826	-0.000832	5	127	1485428589.908210	1	331.085443
stroopControlBeh	20170126T120311	1	m	19	r	1	3	67	195	0	5	L1	green	red	2	incomp	left	127	1485428590.676453	1485428590.676453	1485428590.676923	-0.000836	10	1485428591.427349	1485428591.427349	1485428591.427804	-0.000834	8	1485428591.761081	1485428591.761081	1485428591.761324	-0.000834	5	1485428591.761081	1485428591.761081	1485428591.761324	-0.000834	5	127	1485428591.752218	1	322.870970
stroopControlBeh	20170126T120313	1	m	19	r	1	3	68	196	0	8	L1	brown	brown	1	comp	right	191	1485428592.511978	1485428592.511978	1485428592.512494	-0.000834	11	1485428593.262877	1485428593.262877	1485428593.263374	-0.000831	11	1485428593.663353	1485428593.663353	1485428593.663613	-0.000836	5	1485428593.663353	1485428593.663353	1485428593.663613	-0.000836	5	191	1485428593.652201	1	387.341022
stroopControlBeh	20170126T120316	1	m	19	r	1	3	69	197	0	6	L1	green	green	1	comp	right	191	1485428594.414249	1485428594.414249	1485428594.414662	-0.000834	7	1485428595.165146	1485428595.165146	1485428595.165622	-0.000833	10	1485428595.649057	1485428595.649057	1485428595.649499	-0.000834	8	1485428596.650252	1485428596.650252	1485428596.650580	-0.000834	7	127	1485428595.628197	2	461.062908
stroopControlBeh	20170126T120318	1	m	19	r	1	3	70	198	0	3	L1	blue	blue	1	comp	left	127	1485428597.401149	1485428597.401149	1485428597.401583	-0.000833	10	1485428598.152045	1485428598.152045	1485428598.152511	-0.000834	9	1485428598.569210	1485428598.569210	1485428598.569505	-0.000833	6	1485428598.569210	1485428598.569210	1485428598.569505	-0.000833	6	127	1485428598.554192	1	400.160074
stroopControlBeh	20170126T120321	1	m	19	r	1	3	71	199	0	5	L1	green	red	2	incomp	left	127	1485428599.320107	1485428599.320107	1485428599.320656	-0.000833	13	1485428600.071003	1485428600.071003	1485428600.071476	-0.000834	10	1485428600.671723	1485428600.671723	1485428600.672087	-0.000831	6	1485428601.672916	1485428601.672916	1485428601.673380	-0.000836	11	191	1485428600.652185	2	579.194546
stroopControlBeh	20170126T120323	1	m	19	r	1	3	72	200	0	7	L1	brown	blue	2	incomp	left	127	1485428602.423813	1485428602.423813	1485428602.424246	-0.000833	11	1485428603.174709	1485428603.174709	1485428603.175176	-0.000834	10	1485428603.858863	1485428603.858863	1485428603.859128	-0.000830	5	1485428603.858863	1485428603.858863	1485428603.859128	-0.000830	5	127	1485428603.848178	1	671.479702
stroopControlBeh	20170126T120325	1	m	19	r	1	3	73	201	0	1	L1	red	red	1	comp	left	127	1485428604.609756	1485428604.609756	1485428604.610254	-0.000837	11	1485428605.360653	1485428605.360653	1485428605.361141	-0.000834	11	1485428605.711072	1485428605.711072	1485428605.711345	-0.000834	5	1485428605.711072	1485428605.711072	1485428605.711345	-0.000834	5	127	1485428605.694226	1	331.537008
stroopControlBeh	20170126T120327	1	m	19	r	1	3	74	202	0	13	L2	grün	red	2	incomp	left	127	1485428606.461967	1485428606.461967	1485428606.462438	-0.000834	10	1485428607.212864	1485428607.212864	1485428607.213346	-0.000834	10	1485428607.680091	1485428607.680091	1485428607.680329	-0.000831	3	1485428607.680091	1485428607.680091	1485428607.680329	-0.000831	3	127	1485428607.670168	1	455.322027
stroopControlBeh	20170126T120329	1	m	19	r	1	3	75	203	0	1	L1	red	red	1	comp	left	127	1485428608.430985	1485428608.430985	1485428608.431453	-0.000836	10	1485428609.181882	1485428609.181882	1485428609.182321	-0.000833	8	1485428609.582364	1485428609.582364	1485428609.582596	-0.000830	3	1485428609.582364	1485428609.582364	1485428609.582596	-0.000830	3	127	1485428609.576165	1	392.300844
stroopControlBeh	20170126T120331	1	m	19	r	1	3	76	204	0	15	L2	braun	blue	2	incomp	left	127	1485428610.333256	1485428610.333256	1485428610.333781	-0.000838	12	1485428611.084156	1485428611.084156	1485428611.084572	-0.000831	8	1485428611.935171	1485428611.935171	1485428611.935400	-0.000834	3	1485428611.935171	1485428611.935171	1485428611.935400	-0.000834	3	127	1485428611.928160	1	842.020035
stroopControlBeh	20170126T120333	1	m	19	r	1	3	77	205	0	14	L2	grün	green	1	comp	right	191	1485428612.686066	1485428612.686066	1485428612.686585	-0.000835	11	1485428613.436963	1485428613.436963	1485428613.437438	-0.000834	10	1485428613.987620	1485428613.987620	1485428613.987935	-0.000834	4	1485428613.987620	1485428613.987620	1485428613.987935	-0.000834	4	191	1485428613.974152	1	535.210371
stroopControlBeh	20170126T120335	1	m	19	r	1	3	78	206	0	11	L2	blau	blue	1	comp	left	127	1485428614.738517	1485428614.738517	1485428614.738982	-0.000833	10	1485428615.489413	1485428615.489413	1485428615.489921	-0.000834	11	1485428615.990014	1485428615.990014	1485428615.990221	-0.000831	3	1485428615.990014	1485428615.990014	1485428615.990221	-0.000831	3	127	1485428615.984156	1	492.754459
stroopControlBeh	20170126T120338	1	m	19	r	1	3	79	207	0	10	L2	rot	green	2	incomp	right	191	1485428616.740908	1485428616.740908	1485428616.741417	-0.000837	11	1485428617.491805	1485428617.491805	1485428617.492332	-0.000833	12	1485428618.009089	1485428618.009089	1485428618.009341	-0.000834	5	1485428618.009089	1485428618.009089	1485428618.009341	-0.000834	5	191	1485428618.006143	1	512.360334
stroopControlBeh	20170126T120339	1	m	19	r	1	3	80	208	0	5	L1	green	red	2	incomp	left	127	1485428618.759985	1485428618.759985	1485428618.760505	-0.000834	12	1485428619.510882	1485428619.510882	1485428619.511410	-0.000834	11	1485428619.961418	1485428619.961418	1485428619.961695	-0.000835	5	1485428619.961418	1485428619.961418	1485428619.961695	-0.000835	5	127	1485428619.948116	1	435.245037
stroopControlBeh	20170126T120341	1	m	19	r	1	3	81	209	0	5	L1	green	red	2	incomp	left	127	1485428620.712316	1485428620.712316	1485428620.712796	-0.000832	10	1485428621.463213	1485428621.463213	1485428621.463722	-0.000833	12	1485428621.880377	1485428621.880377	1485428621.880671	-0.000835	5	1485428621.880377	1485428621.880377	1485428621.880671	-0.000835	5	127	1485428621.864139	1	398.942709
stroopControlBeh	20170126T120344	1	m	19	r	1	3	82	210	0	15	L2	braun	blue	2	incomp	left	127	1485428622.631274	1485428622.631274	1485428622.631795	-0.000833	11	1485428623.382171	1485428623.382171	1485428623.382585	-0.000834	7	1485428623.799338	1485428623.799338	1485428623.799682	-0.000832	5	1485428624.800531	1485428624.800531	1485428624.800957	-0.000835	11	191	1485428623.786137	2	401.978970
stroopControlBeh	20170126T120346	1	m	19	r	1	3	83	211	0	11	L2	blau	blue	1	comp	left	127	1485428625.551427	1485428625.551427	1485428625.551924	-0.000835	9	1485428626.302324	1485428626.302324	1485428626.302770	-0.000833	8	1485428626.736175	1485428626.736175	1485428626.736566	-0.000834	9	1485428626.736175	1485428626.736175	1485428626.736566	-0.000834	9	127	1485428626.720130	1	415.821791
stroopControlBeh	20170126T120348	1	m	19	r	1	3	84	212	0	15	L2	braun	blue	2	incomp	left	127	1485428627.487072	1485428627.487072	1485428627.487595	-0.000833	11	1485428628.237968	1485428628.237968	1485428628.238465	-0.000834	10	1485428628.588387	1485428628.588387	1485428628.588668	-0.000833	5	1485428628.588387	1485428628.588387	1485428628.588668	-0.000833	5	127	1485428628.574118	1	334.174871
stroopControlBeh	20170126T120350	1	m	19	r	1	3	85	213	0	8	L1	brown	brown	1	comp	right	191	1485428629.339283	1485428629.339283	1485428629.339748	-0.000834	7	1485428630.090183	1485428630.090183	1485428630.090653	-0.000830	10	1485428630.540718	1485428630.540718	1485428630.541079	-0.000837	8	1485428630.540718	1485428630.540718	1485428630.541079	-0.000837	8	191	1485428630.524122	1	431.950092
stroopControlBeh	20170126T120352	1	m	19	r	1	3	86	214	0	16	L2	braun	brown	1	comp	right	191	1485428631.291615	1485428631.291615	1485428631.292167	-0.000833	13	1485428632.042511	1485428632.042511	1485428632.042973	-0.000834	10	1485428632.576482	1485428632.576482	1485428632.576741	-0.000834	4	1485428632.576482	1485428632.576482	1485428632.576741	-0.000834	4	191	1485428632.566114	1	521.620750
stroopControlBeh	20170126T120354	1	m	19	r	1	3	87	215	0	12	L2	blau	brown	2	incomp	right	191	1485428633.327379	1485428633.327379	1485428633.327882	-0.000833	11	1485428634.078275	1485428634.078275	1485428634.078749	-0.000834	9	1485428634.812489	1485428634.812489	1485428634.812753	-0.000830	5	1485428634.812489	1485428634.812489	1485428634.812753	-0.000830	5	191	1485428634.808115	1	727.846622
stroopControlBeh	20170126T120357	1	m	19	r	1	3	88	216	0	2	L1	red	green	2	incomp	right	191	1485428635.563382	1485428635.563382	1485428635.563900	-0.000837	11	1485428636.314278	1485428636.314278	1485428636.314745	-0.000834	10	1485428637.198668	1485428637.198668	1485428637.198937	-0.000833	5	1485428637.198668	1485428637.198668	1485428637.198937	-0.000833	5	191	1485428637.186105	1	869.840622
stroopControlBeh	20170126T120359	1	m	19	r	1	3	89	217	0	6	L1	green	green	1	comp	right	191	1485428637.949564	1485428637.949564	1485428637.950077	-0.000834	11	1485428638.700461	1485428638.700461	1485428638.700971	-0.000834	10	1485428639.234436	1485428639.234436	1485428639.234660	-0.000830	3	1485428639.234436	1485428639.234436	1485428639.234660	-0.000830	3	191	1485428639.230099	1	527.657986
stroopControlBeh	20170126T120401	1	m	19	r	1	3	90	218	0	3	L1	blue	blue	1	comp	left	127	1485428639.985328	1485428639.985328	1485428639.985836	-0.000838	12	1485428640.736226	1485428640.736226	1485428640.736720	-0.000833	11	1485428641.537185	1485428641.537185	1485428641.537426	-0.000831	4	1485428641.537185	1485428641.537185	1485428641.537426	-0.000831	4	127	1485428641.528096	1	789.883375
stroopControlBeh	20170126T120403	1	m	19	r	1	3	91	219	0	10	L2	rot	green	2	incomp	right	191	1485428642.288079	1485428642.288079	1485428642.288503	-0.000836	8	1485428643.038975	1485428643.038975	1485428643.039480	-0.000833	11	1485428643.956737	1485428643.956737	1485428643.956964	-0.000835	3	1485428643.956737	1485428643.956737	1485428643.956964	-0.000835	3	191	1485428643.950089	1	909.131527
stroopControlBeh	20170126T120405	1	m	19	r	1	3	92	220	0	14	L2	grün	green	1	comp	right	191	1485428644.707634	1485428644.707634	1485428644.708129	-0.000833	11	1485428645.458530	1485428645.458530	1485428645.459017	-0.000834	11	1485428645.925755	1485428645.925755	1485428645.926109	0.015853	7	1485428645.925755	1485428645.925755	1485428645.926109	0.015853	7	191	1485428645.908085	1	447.569609
stroopControlBeh	20170126T120408	1	m	19	r	1	3	93	221	0	13	L2	grün	red	2	incomp	left	127	1485428646.676655	1485428646.676655	1485428646.677147	-0.000831	11	1485428647.427548	1485428647.427548	1485428647.428125	-0.000836	13	1485428648.195135	1485428648.195135	1485428648.195331	-0.000830	3	1485428648.195135	1485428648.195135	1485428648.195331	-0.000830	3	127	1485428648.192082	1	762.545586
stroopControlBeh	20170126T120410	1	m	19	r	1	3	94	222	0	7	L1	brown	blue	2	incomp	left	127	1485428648.946028	1485428648.946028	1485428648.946551	-0.000837	11	1485428649.696924	1485428649.696924	1485428649.697518	-0.000834	12	1485428650.414448	1485428650.414448	1485428650.414811	-0.000833	8	1485428650.414448	1485428650.414448	1485428650.414811	-0.000833	8	127	1485428650.398079	1	699.167967
stroopControlBeh	20170126T120412	1	m	19	r	1	3	95	223	0	3	L1	blue	blue	1	comp	left	127	1485428651.165344	1485428651.165344	1485428651.165815	-0.000834	10	1485428651.916241	1485428651.916241	1485428651.916779	-0.000833	11	1485428652.333406	1485428652.333406	1485428652.333772	-0.000834	8	1485428652.333406	1485428652.333406	1485428652.333772	-0.000834	8	127	1485428652.318075	1	399.847746
stroopControlBeh	20170126T120414	1	m	19	r	1	3	96	224	0	6	L1	green	green	1	comp	right	191	1485428653.084302	1485428653.084302	1485428653.084773	-0.000834	10	1485428653.835199	1485428653.835199	1485428653.835704	-0.000833	10	1485428654.402546	1485428654.402546	1485428654.402806	-0.000831	5	1485428654.402546	1485428654.402546	1485428654.402806	-0.000831	5	191	1485428654.398067	1	560.883760
stroopControlBeh	20170126T120433	1	m	19	r	1	4	1	225	0	7	L1	brown	blue	2	incomp	left	127	1485428672.073642	1485428672.073642	1485428672.074111	-0.000833	10	1485428672.824539	1485428672.824539	1485428672.825086	-0.000834	11	1485428673.475317	1485428673.475317	1485428673.475675	-0.000833	8	1485428673.475317	1485428673.475317	1485428673.475675	-0.000833	8	127	1485428673.465019	1	638.502836
stroopControlBeh	20170126T120435	1	m	19	r	1	4	2	226	0	9	L2	rot	red	1	comp	left	127	1485428674.226213	1485428674.226213	1485428674.226690	-0.000834	10	1485428674.977109	1485428674.977109	1485428674.977606	-0.000834	10	1485428675.310844	1485428675.310844	1485428675.311070	-0.000831	3	1485428675.310844	1485428675.310844	1485428675.311070	-0.000831	3	127	1485428675.304024	1	324.917793
stroopControlBeh	20170126T120437	1	m	19	r	1	4	3	227	0	6	L1	green	green	1	comp	right	191	1485428676.061738	1485428676.061738	1485428676.062255	-0.000835	11	1485428676.812634	1485428676.812634	1485428676.813132	-0.000835	11	1485428677.179739	1485428677.179739	1485428677.180070	-0.000834	6	1485428677.179739	1485428677.179739	1485428677.180070	-0.000834	6	191	1485428677.171018	1	356.401920
stroopControlBeh	20170126T120439	1	m	19	r	1	4	4	228	0	6	L1	green	green	1	comp	right	191	1485428677.930637	1485428677.930637	1485428677.931163	-0.000833	12	1485428678.681534	1485428678.681534	1485428678.682053	-0.000833	10	1485428679.065327	1485428679.065327	1485428679.065556	-0.000832	3	1485428679.065327	1485428679.065327	1485428679.065556	-0.000832	3	191	1485428679.058011	1	374.497414
stroopControlBeh	20170126T120441	1	m	19	r	1	4	5	229	0	15	L2	braun	blue	2	incomp	left	127	1485428679.816221	1485428679.816221	1485428679.816713	-0.000835	11	1485428680.567117	1485428680.567117	1485428680.567670	-0.000834	11	1485428681.067719	1485428681.067719	1485428681.067942	-0.000830	2	1485428681.067719	1485428681.067719	1485428681.067942	-0.000830	2	127	1485428681.064010	1	494.908810
stroopControlBeh	20170126T120442	1	m	19	r	1	4	6	230	0	10	L2	rot	green	2	incomp	right	191	1485428681.818612	1485428681.818612	1485428681.819037	-0.000837	9	1485428682.569508	1485428682.569508	1485428682.570021	-0.000834	9	1485428682.936616	1485428682.936616	1485428682.936837	-0.000831	3	1485428682.936616	1485428682.936616	1485428682.936837	-0.000831	3	191	1485428682.930007	1	358.515978
stroopControlBeh	20170126T120445	1	m	19	r	1	4	7	231	0	2	L1	red	green	2	incomp	right	191	1485428683.687510	1485428683.687510	1485428683.688004	-0.000836	10	1485428684.438406	1485428684.438406	1485428684.438967	-0.000834	11	1485428685.055810	1485428685.055810	1485428685.056160	-0.000834	7	1485428685.055810	1485428685.055810	1485428685.056160	-0.000834	7	191	1485428685.045002	1	604.607582
stroopControlBeh	20170126T120447	1	m	19	r	1	4	8	232	0	16	L2	braun	brown	1	comp	right	191	1485428685.806707	1485428685.806707	1485428685.807196	-0.000834	11	1485428686.557603	1485428686.557603	1485428686.558147	-0.000834	12	1485428687.008144	1485428687.008144	1485428687.008372	-0.000831	4	1485428687.008144	1485428687.008144	1485428687.008372	-0.000831	4	191	1485428687.003996	1	444.403648
stroopControlBeh	20170126T120449	1	m	19	r	1	4	9	233	0	3	L1	blue	blue	1	comp	left	127	1485428687.759038	1485428687.759038	1485428687.759493	-0.000837	8	1485428688.509937	1485428688.509937	1485428688.510469	-0.000831	11	1485428689.043905	1485428689.043905	1485428689.044191	-0.000836	6	1485428689.043905	1485428689.043905	1485428689.044191	-0.000836	6	127	1485428689.029994	1	518.073797
stroopControlBeh	20170126T120450	1	m	19	r	1	4	10	234	0	9	L2	rot	red	1	comp	left	127	1485428689.794802	1485428689.794802	1485428689.795328	-0.000834	12	1485428690.545699	1485428690.545699	1485428690.546225	-0.000833	10	1485428690.979551	1485428690.979551	1485428690.979875	-0.000834	5	1485428690.979551	1485428690.979551	1485428690.979875	-0.000834	5	127	1485428690.975992	1	428.299665
stroopControlBeh	20170126T120452	1	m	19	r	1	4	11	235	0	11	L2	blau	blue	1	comp	left	127	1485428691.730448	1485428691.730448	1485428691.730943	-0.000833	11	1485428692.481343	1485428692.481343	1485428692.481852	-0.000834	10	1485428692.865138	1485428692.865138	1485428692.865331	-0.000831	3	1485428692.865138	1485428692.865138	1485428692.865331	-0.000831	3	127	1485428692.859987	1	376.656771
